l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,173272584,229996721,110000,3,line,,DV HE Senj - Vrataruša,,12218.0,,,,,
2,40373769,119668827,110000,3,line,,DV Sinj - Meterize-DV Meterize - Sinj,,23298.0,,,,,
3,40373769,167430814,110000,3,line,,DV HE Peruča - Sinj,,11392.0,,,,,
4,128571402,123453905,110000,6,line,,DV Poreč - Katoro-DV Katoro - Buje,,29938.0,,,,,Yes
5,128571402,123454320,110000,3,line,,DV Poreč - Katoro-DV Katoro - Buje,,19103.0,,,,,
6,128571402,128319748,110000,3,line,,DV Poreč - Funtana,,10029.0,,,,,
7,128571402,124358268,110000,3,line,,DV Pazin - Poreč,,20662.0,,,,,
8,183042572,134064299,110000,3,line,50,DV HE Čakovec - Ludbreg,,12284.0,,,,,
9,183042572,160033680,110000,3,line,50,DV Koprivnica - Ludbreg,,19472.0,,,,,
10,210465805,180692207,110000,6,line,,DV Opuzen - Čapljina - Neum-DV Opuzen - Neum,,32893.0,,,,,Yes
11,210465805,184322805,110000,3,line,,DV Blato - Ston-DV Blato - Ponikve-DV Ponikve - Ston,,49935.0,,,,,
12,210465805,279659630,110000,6,line,,DV Blato - Ston-DV Ponikve - Ston-DV Blato - Ponikve - Ston,,8804.0,,,,,Yes
13,210465805,149975110,110000,3,line,,DV Ston - Komolac,,43765.0,,,,,
14,183230524,229271577,110000,3,line,,,,17745.0,,,,,
15,183230524,443727028,110000,6,line,,DV Makarska - Ploče - Vrgorac-DV Makarska - Ploče,,50431.0,,,,,Yes
16,89817616,89817617,110000,6,line,,DV Melina - Krasica,,2114.0,,,,,
17,89817617,158612087,110000,6,line,,DV Melina - Kraljevica - Omišalj,,7534.0,,,,,
18,89817617,96722667,110000,6,line,,DV Pehlin - Rijeka - Šušak - Melina-DV Pehlin - Rijeka - Sušak - Melina,,16186.0,,,,,Yes
19,89817617,184620870,110000,6,line,,DV HE Vinodol - EVP Plase - Melina-DV EVP Plase - Melina,,7031.0,,,,,Yes
20,89817617,158892624,110000,6,line,,DV HE Vinodol - Melina-DV HE Vinodol - EVP Plase - Melina,,13616.0,,,,,Yes
21,149970962,46707256,110000,6,line,,DV Trogir - Kaštela,,16627.0,,,,,
