id,lon,lat,name,osm_id,voltage,type,poly
1,-114.994032253,35.7900454175,None,79671040,None,sub_station,0103000020E61000000100000005000000AC794507ABBF5CC06DF36EAD0EE54140B74C28EFAABF5CC062523CFF31E541407CED552691BF5CC0ABCC785331E5414034FF8AA191BF5CC0659FB5A60EE54140AC794507ABBF5CC06DF36EAD0EE54140
2,-115.012941011,35.8039244119,McCullough Substation,79671032,None,substation,0103000020E6100000010000000B0000004D5D409820C15CC0095EE526D1E641406658552E05C15CC067D8F5E0EDE64140B95A53E6E9C05CC061C4E9EA23E7414041B14607B7C05CC036BF3CE558E74140880257EDA8C05CC02AD85FF237E741400629DD109DC05CC0724F551244E7414076F8DE0C93C05CC09BD622E12CE741407E64E10A9FC05CC05C4206B31FE741407020D5D289C05CC0CBC33423E9E64140DCEDC2D2FBC05CC04B0FDA8572E641404D5D409820C15CC0095EE526D1E64140
3,-115.00848001,35.7973238409,Eldorado Substation,62315137,None,substation,0103000020E6100000010000000A0000001C46877CCBC05CC0D981F677CBE5414004385A37C1C05CC0AB7EDF895AE64140B0501C2CB3C05CC0821AE87B69E641406D6A2D5D4AC05CC0D94FD42B54E641404D31EE2456C05CC03933A6AFB4E5414076467F4D8BC05CC044B38E3CBEE5414078715D888FC05CC07D8EEE56B9E54140CBCCBE04ABC05CC0FE1B6DF9BEE54140CBCCBE04ABC05CC0DD91925DC4E541401C46877CCBC05CC0D981F677CBE54140
4,-115.46897028,35.5443771175,None,233812416,None,substation,0103000020E610000001000000050000008F2032F325DE5CC0D3D23F34AEC541406CC9C4B503DE5CC07F3E3BBBE9C541404D9D4221DFDD5CC063E54B15ADC541408E96E2D507DE5CC01C43951F73C541408F2032F325DE5CC0D3D23F34AEC54140
5,-114.834686474,35.9278066939,Mead,79734755,None,substation,0103000020E610000001000000140000009CA50147C6B55CC02645A263AAF64140C543BB41C6B55CC08C8ECC1E24F741401F7E0E74AEB55CC08978A51524F7414015AB2B8CAEB55CC0015848CC13F741401E69AFB784B55CC06EB4C26C14F74140BD30C2AC84B55CC0ECF7309B12F74140A655280E29B55CC0C5FFEFAF12F741405E0EA7F228B55CC0CF717F07D7F64140CC87F9E60FB55CC060A883FCD6F641405505EA550FB55CC090065D21DAF64140B5CBED8E0CB55CC062C78F2AD8F64140FF4DBE4508B55CC0CA271F11EAF64140BE066474F4B45CC02D3E5589DDF64140039C6BF4F9B45CC07AC406B3C6F64140709AB2FB0FB55CC04CE32AD9D4F64140CBEF39122EB55CC048FEACD3D4F641403B8ACE082EB55CC0EDF577B945F64140A25C362D73B55CC04A6937CE45F6414040023A3073B55CC0F81A9E6EAAF641409CA50147C6B55CC02645A263AAF64140
6,-114.807323679,39.3365506665,Gonder Substation,163043221,None,substation,0103000020E6100000010000000A000000F9295A34BFB35CC0C6B11A85F0AA4340511D88F3B5B35CC04881C2BF25AB4340C77D9500B0B35CC0676C2C8E36AB4340CF455524AEB35CC08ECFB91037AB4340E56D68B8AEB35CC05396A8B43AAB4340A4F52EFCACB35CC047135BC13FAB4340B789563AA4B35CC04ECF159640AB43403DB6CB6197B35CC0C8EB61733AAB434072AD36B5A6B35CC004B6BDD8E5AA4340F9295A34BFB35CC0C6B11A85F0AA4340
7,-119.131418367,39.1305816226,None,166195685,None,sub_station,0103000020E61000000100000006000000D2415E4775C85DC09C644C50C1904340E715FC7271C85DC04E611CFEC8904340E24240D55DC85DC011C4DF2CC9904340FA259C4D5DC85DC0CE985D59A590434038D9F0EC74C85DC0AACFFB41A5904340D2415E4775C85DC09C644C50C1904340
8,-115.011453178,39.2651826318,None,166020018,None,substation,0103000020E6100000010000000900000078F898A8C2C05CC0EBE0A607F3A14340191EB0D0B8C05CC0F5C7D4AAFBA14340EB3209A9B4C05CC062BFD1FFF0A14340D68AEF5DB7C05CC060653663EEA1434050F1DE00B7C05CC09B664280EDA14340061AF33BBCC05CC0D03C10C5E8A14340B773CC85BCC05CC005DB19ACE9A143401F76C0C1BEC05CC0CA6459A1E7A1434078F898A8C2C05CC0EBE0A607F3A14340
9,-114.998856069,36.0383870238,None,106522436,None,station,0103000020E6100000010000000F0000001392F84001C05CC08587636B03054240555217F2E1BF5CC09253C7F50A05424075AB0433DFBF5CC00EA30C47F0044240530771D2E1BF5CC098CF5696EF044240BC19C900E2BF5CC0B4195BC3F00442403639AD0CE3BF5CC07CFB0F7CF00442408CB5A35DE1BF5CC0C27CEE56DF0442403C2DF110E0BF5CC05AB8D59EDF0442402CC4C1E9DFBF5CC0F8CF1D1DDE044240AD79F234E1BF5CC044048FAADD044240B0A4DDDDDEBF5CC07EEB004CC5044240A20ACFCBF0BF5CC0759C05FAC0044240390146E6F4BF5CC02B88C5CEEA044240C808ADBCFEBF5CC0D874E07DE80442401392F84001C05CC08587636B03054240
10,-114.995752849,36.0410818483,None,188303069,None,station,0103000020E61000000100000005000000BBE6E86CC0BF5CC04AAA232C46054240F270D266B5BF5CC0F16CD8014905424088FE3B66B4BF5CC048AEB5263E05424090BF5972BFBF5CC03EF5235A3B054240BBE6E86CC0BF5CC04AAA232C46054240
