id,n1_id,n2_id,length,voltage
1,1,2,172.988618788,220000
2,3,4,7132.88299561,220000
3,3,5,85781.4955122,220000
4,3,6,48771.895543,220000
5,3,7,78329.3057744,220000
6,3,8,113926.132721,220000
7,3,9,100254.588738,220000
8,3,10,21465.9611254,220000
9,11,12,48204.7958778,220000
10,11,13,41064.0565802,220000
11,11,14,22501.8800883,220000
12,11,15,39962.2352061,220000
13,16,17,17327.6184552,220000
14,16,18,58845.7927469,220000
15,16,19,1436.53867844,220000
16,16,20,25633.0363944,220000
17,16,21,20672.0430619,220000
18,16,22,57143.2239871,220000
19,16,23,16641.4133521,220000
20,16,24,7020.95551276,220000
21,25,26,16092.8523019,220000
22,25,27,77731.346321,220000
23,25,28,50630.5409356,220000
24,25,29,25595.6320831,220000
25,25,30,7777.49231797,220000
26,31,32,27415.9657332,220000
27,31,33,41589.0561536,220000
28,31,34,57950.9922707,220000
29,31,35,10186.5594228,220000
30,36,37,39410.027659,220000
31,38,39,9321.66193364,220000
32,40,41,15620.4699347,220000
33,42,43,12940.2985966,220000
34,42,44,11466.4704466,220000
35,45,46,9918.70121274,220000
36,47,48,25872.9388552,220000
37,47,49,26856.7184375,220000
38,47,50,41541.5762947,220000
39,47,51,67891.2602838,220000
40,47,52,144772.319651,220000
41,47,53,131008.516342,220000
42,47,54,91346.6551658,220000
43,55,56,29112.3171218,220000
44,55,57,63607.0643756,220000
45,55,58,4685.70091516,220000
46,55,59,26347.058502,220000
47,55,52,85507.3883334,220000
48,55,60,38721.5602913,220000
49,55,61,24583.2898718,220000
50,55,62,124236.338493,220000
51,55,63,63412.9329062,220000
52,55,64,47786.3356748,220000
53,55,65,59140.5704991,220000
54,66,67,8881.67422115,220000
55,66,68,40596.1829773,220000
56,69,70,89035.4467496,220000
57,69,71,10683.1295903,220000
58,69,72,44807.1496625,220000
59,69,73,44330.0137148,220000
60,69,74,7686.47101573,220000
61,69,75,27045.6504651,220000
62,69,76,10078.3907161,220000
63,69,77,79689.9711896,220000
64,78,79,16773.1354049,220000
65,78,80,7854.23805432,220000
66,78,81,73915.3877926,220000
67,78,82,37467.4635798,220000
68,19,83,2496.17277284,220000
69,84,85,24460.046167,220000
70,86,87,58616.6427377,220000
71,88,89,47555.8891915,220000
72,90,91,43672.1560858,220000
73,90,92,105487.962402,220000
74,90,93,113746.480173,220000
75,90,94,118081.804153,220000
76,90,73,32209.7480682,220000
77,90,95,164097.897008,220000
78,90,96,165143.308524,220000
79,90,97,85381.6266602,220000
80,90,98,18516.8662022,220000
81,90,99,25268.6240727,220000
82,100,94,2832.35457779,220000
83,101,102,78669.6046391,220000
84,101,103,8129.84202517,220000
