id,n1_id,n2_id,length,voltage
1,1,2,1876.25416471,132000
2,1,3,6691.07659876,132000
3,1,4,9956.93746374,132000
4,4,5,3307.17780225,132000
5,6,7,4548.16387403,132000
6,6,8,5382.09797278,132000
7,9,10,42121.5941427,132000
8,9,11,85250.5485422,132000
9,12,7,16871.9760668,132000
10,12,13,1695.76100407,132000
11,14,15,63908.7298516,132000
12,14,16,20617.9544627,132000
13,17,18,7378.16599316,132000
14,19,20,4893.18842965,132000
15,21,22,30921.4549012,132000
16,23,24,33464.9449314,132000
17,23,25,23684.1492395,132000
18,26,27,17831.2762994,132000
19,28,29,6652.34680984,132000
20,30,31,26266.2349443,132000
21,32,33,5477.64357306,132000
22,34,33,1424.14066315,132000
23,35,36,11652.0777617,132000
24,35,37,12624.5725864,132000
25,38,39,5979.55492133,132000
26,38,40,3598.43192812,132000
27,41,42,37301.8507533,132000
28,42,43,17269.6102914,132000
29,44,45,2624.45379517,132000
30,46,47,15682.6431485,132000
31,48,49,48635.2127608,132000
32,13,50,5516.77159981,132000
33,13,51,4959.76646453,132000
34,52,53,9234.20631413,132000
35,54,55,3974.21695973,132000
36,56,57,8314.31447249,132000
37,56,7,2710.82519129,132000
38,7,58,129.968427321,132000
39,59,31,16301.1104731,132000
40,59,20,4548.84939397,132000
41,60,61,7711.52122758,132000
42,62,63,22325.0967045,132000
43,64,65,1967.44078774,132000
44,66,67,3380.19729123,132000
45,36,68,143796.187148,132000
46,69,70,11974.503678,132000
47,71,72,13585.3435963,132000
48,73,31,22845.5586482,132000
49,73,3,4119.69843558,132000
50,15,16,53560.4839622,132000
51,74,75,25923.6119936,132000
52,76,77,8931.16385212,132000
53,76,68,25646.8780315,132000
54,78,79,4671.02183123,132000
55,5,80,7513.52929047,132000
56,5,81,14619.8605956,132000
57,61,82,4683.20405075,132000
58,82,83,3918.51666348,132000
59,84,79,10081.3613052,132000
60,24,11,51919.282681,132000
61,25,31,15500.8702168,132000
62,85,86,1808.72365429,132000
63,11,45,22948.3379831,132000
64,87,31,23949.7246757,132000
65,88,89,6761.87744383,132000
66,88,90,8887.92227174,132000
67,90,91,6094.35525414,132000
68,89,53,4540.82473766,132000
69,31,3,26520.0396959,132000
70,92,55,8458.60278786,132000
71,53,57,5011.49674873,132000
72,70,93,544.983938887,132000
73,94,95,19152.4277743,275000
74,94,96,50440.8166396,275000
75,97,98,40445.0074876,275000
76,97,99,65598.5323222,275000
77,100,101,182.438619623,275000
78,100,102,68230.7688129,275000
79,101,103,46202.4531671,275000
80,15,104,71651.130807,275000
81,105,106,54555.7441476,275000
82,105,107,49354.132692,275000
83,108,99,137227.130708,275000
84,53,109,10255.4452945,275000
85,110,111,19346.2952592,275000
86,110,112,18624.6684249,275000
87,113,62,68873.5411313,275000
88,113,114,34355.91904,275000
89,115,116,137639.530125,275000
90,117,118,26429.6895772,275000
91,117,119,25905.7439275,275000
92,117,13,19737.9977157,275000
93,117,120,22211.99479,275000
94,95,121,129250.09101,275000
95,122,123,61968.3473162,275000
96,96,124,88705.4396214,275000
97,125,126,82690.394031,275000
98,127,107,139871.592622,275000
99,127,128,20418.9890721,275000
100,98,99,75563.3017809,275000
101,98,104,8926.00099178,275000
102,129,130,58596.7638873,275000
103,129,131,17453.1325228,275000
104,129,132,66694.3485804,275000
105,106,133,22594.959082,275000
106,134,84,32337.8068157,275000
107,135,136,88106.5434603,275000
108,137,43,13887.0330545,275000
109,138,133,19438.4410439,275000
110,139,140,55623.1603048,275000
111,139,141,35697.0837498,275000
112,142,109,33294.0025399,275000
113,142,143,14759.4026035,275000
114,144,145,40830.1402516,275000
115,144,146,35893.3569058,275000
116,144,84,30109.789863,275000
117,147,140,91319.5383801,275000
118,48,109,11363.3990414,275000
119,48,148,100250.79215,275000
120,112,149,67187.4263919,275000
121,112,130,34745.2983081,275000
122,112,145,21169.4730094,275000
123,112,150,61745.6893315,275000
124,112,151,13511.5746192,275000
125,152,121,67344.0226777,275000
126,133,107,27449.3540719,275000
127,153,128,62467.0247212,275000
128,154,155,46192.7986709,275000
129,154,156,46113.3590807,275000
130,154,132,9944.08669203,275000
131,157,107,50347.5700429,275000
132,158,109,5279.41672536,275000
133,136,103,89932.2084211,275000
134,159,145,5256.98844138,275000
135,145,160,2520.56954171,275000
136,145,111,26898.2230489,275000
137,143,66,2129.96261247,275000
138,143,161,11161.2262084,275000
139,151,162,58110.6872428,275000
140,162,111,30088.6253309,275000
141,149,150,43158.019548,275000
142,163,84,13067.2972175,275000
143,163,146,11418.6036607,275000
144,66,150,11386.3033041,275000
145,28,148,72494.5909774,275000
146,28,116,80326.597815,275000
147,164,150,33202.5748965,275000
148,164,84,18729.3055918,275000
149,161,150,19919.5577918,275000
150,116,27,3611.61441477,275000
151,119,118,23101.5231694,275000
152,165,132,101199.627214,275000
153,97,15,87623.3724113,400000
154,97,166,53445.9259914,400000
155,167,109,93144.2586062,400000
156,167,168,84672.4103224,400000
157,167,169,77438.9562287,400000
158,167,117,96403.4005909,400000
159,100,170,13540.4724185,400000
160,100,171,216178.027999,400000
161,100,172,137993.980275,400000
162,170,171,100543.299725,400000
163,173,168,205348.173797,400000
164,174,175,79759.2448522,400000
165,174,176,131488.958529,400000
166,174,177,6721.50261845,400000
167,174,178,56655.0970174,400000
168,179,175,127407.543293,400000
169,179,180,14892.3314771,400000
170,15,181,66807.3832846,400000
171,182,172,223915.503675,400000
172,182,169,61960.5797749,400000
173,95,124,62268.5009369,400000
174,95,116,131046.169206,400000
175,47,183,118860.509284,400000
176,47,171,221601.991209,400000
177,184,185,100159.087984,400000
178,184,99,23050.1245322,400000
179,184,186,108919.978551,400000
180,184,181,204185.108338,400000
181,184,187,16654.4012353,400000
182,127,178,145862.23517,400000
183,127,62,86240.7639974,400000
184,127,188,119593.763806,400000
185,127,189,91010.1015923,400000
186,106,188,32561.0011285,400000
187,106,62,51212.0351231,400000
188,31,81,40454.7028546,400000
189,31,76,108981.823841,400000
190,31,190,47199.0330935,400000
191,31,59,16289.8973118,400000
192,31,191,32140.537016,400000
193,187,145,37828.5824521,400000
194,76,192,82204.2046194,400000
195,76,193,203948.677108,400000
196,190,61,12398.0592464,400000
197,190,81,31353.8001708,400000
198,137,194,89160.4684617,400000
199,195,196,6166.49903284,400000
200,197,198,34599.9053702,400000
201,197,169,18496.536579,400000
202,199,175,1370.32587899,400000
203,199,168,89505.1493332,400000
204,189,176,87920.7475146,400000
205,194,200,40868.7502161,400000
206,194,176,88676.9913212,400000
207,201,99,113881.610492,400000
208,201,186,13814.3759392,400000
209,202,109,89201.1566304,400000
210,202,168,39284.9279942,400000
211,202,124,80082.6759384,400000
212,202,203,75033.8606514,400000
213,204,169,54330.046506,400000
214,204,145,143189.346473,400000
215,204,168,60403.6044791,400000
216,204,205,117869.568818,400000
217,206,207,151393.151151,400000
218,185,181,151252.928756,400000
219,169,198,51997.6762578,400000
220,169,205,65273.994167,400000
221,208,209,21408.7207867,400000
222,198,203,83426.9134472,400000
223,210,168,106.765396961,400000
224,210,117,105658.073563,400000
225,210,109,118424.174507,400000
226,209,211,145533.739621,400000
227,145,205,64381.7442271,400000
228,180,176,57385.9632267,400000
229,180,62,193622.579696,400000
230,212,188,115427.079452,400000
231,213,117,19809.0024835,400000
232,213,99,75063.3129496,400000
233,214,59,49174.5050543,400000
234,62,176,136026.06074,400000
235,181,116,107092.234493,400000
236,181,99,70908.2019221,400000
237,166,109,110835.266018,400000
238,176,178,66445.1195491,400000
239,117,109,22497.9796706,400000
240,117,99,78995.5546769,400000
241,215,193,10325.8008067,400000
242,211,171,184842.920345,400000
243,191,81,10244.1205228,400000
244,216,124,30649.4400831,400000
245,200,175,101027.260883,400000
246,196,217,107563.316411,400000
247,11,81,88245.2416563,400000
248,11,218,79861.1458145,400000
249,183,171,102589.96436,400000
250,139,124,59.5992946605,400000
251,139,203,30649.4400831,400000
252,177,178,52221.306047,400000
253,171,217,125279.050175,400000
254,172,205,233494.922913,400000
255,100,186,143009.449721,765000
256,100,219,294816.989914,765000
257,170,177,260631.500241,765000
258,170,219,213133.771969,765000
259,169,186,207119.909672,765000
