l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,152416455,42062430,345000,,line,,,,94112.0,,,,
2,153080938,42062430,345000,,line,,,,101657.0,,,,
3,42062430,107015084,345000,,line,,Kyger - Sporn 345 kV transmission line,,20145.0,,,,
4,89871296,180922134,500000,,line,,Fort Martin - Kammer 500 KV transmission line,AP/AEP,2549.0,,,,
5,89871296,96659602,500000,,line,,Fort Martin - Pruntytown 500kV transmission line,,44862.0,,,,
6,89871296,96793997,500000,,line,,,,867.0,,,,
7,89871296,253635409,500000,3,line,,Fort Martin - Ronco 500kV transmission line,,22667.0,,,,
8,73877825,90355773,500000,3,line,,Black Oak - Hatfield 500kV transmission line,,98735.0,,,,
9,103323430,96659602,500000,,line,,Harrison - Pruntytown 500kV transmission line,,23887.0,,,,
10,103323430,180922133,500000,3,line,60,,,48903.0,,,,
11,103323430,138212810,500000,,line,,Belmont - Harrison 500 kV transmission line,,77417.0,,,,
12,103323430,186792667,500000,3,line,60,,,401.0,,,,
13,103323430,98813019,500000,3,line,60,,,76270.0,,,,
14,138212810,186792679,500000,,line,,,,3394.0,,,,
15,53533932,96639070,500000,3,line,,,,77499.0,,,,
16,96659602,96639070,500000,3,line,,,,73458.0,,,,
17,180922133,180922134,500000,,line,,Fort Martin - Kammer 500 KV transmission line,AP/AEP,7072.0,,,,
18,180922133,96639070,500000,3,line,60,,,77124.0,,,,
19,180922134,180922111,500000,3,line,60,,,2307.0,,,,
20,96639070,186792674,500000,,line,,,,1378.0,,,,
