l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,250220033,156541987,110000,6,line,50,,Augstsprieguma tīkls,33351.0,,,,,Yes
2,250220033,432527405,110000,6,line,50,,Augstsprieguma tīkls,49720.0,,,,,Yes
3,250220033,223557418,110000,6,line,50,,Augstsprieguma tīkls,32703.0,,,,,Yes
4,90631045,127843942,110000,6,line,50,,AS „Augstsprieguma tīkls“,4545.0,,,,,Yes
5,90631045,114786422,110000,6,line,50,,AS „Augstsprieguma tīkls“,4324.0,,,,,Yes
6,430384788,156541987,110000,6,line,50,,Augstsprieguma tīkls,2630.0,,,,,Yes
7,430384788,430433533,110000,3,line,50,,Augstsprieguma tīkls,1620.0,,,,,
8,173944027,173944049,110000,,line,,,,6671.0,,,,,
9,87607833,132678017,110000,6,line,50,,,10738.0,,,,,
10,156541987,431565427,110000,6,line,50,,Augstsprieguma tīkls,17590.0,,,,,Yes
11,156541987,431561460,110000,6,line,50,,Augstsprieguma tīkls,54715.0,,,,,Yes
12,81243947,81243950,110000,,line,,,,11780.0,,,,,
13,122209592,121969528,110000,6,line,50,,AS „Augstsprieguma tīkls“-Augstsprieguma tīkls,2366.0,,,,,Yes
14,122209592,364322234,110000,6,line,50,,AS „Augstsprieguma tīkls“,7395.0,,,,,Yes
15,122209592,130729539,110000,6,line,50,,AS „Augstsprieguma tīkls“,7695.0,,,,,Yes
16,126549178,115770171,110000,6,line,50,,,6140.0,,,,,Yes
17,126549178,133336405,110000,6,line,50,,AS „Augstsprieguma tīkls“,3550.0,,,,,Yes
18,123282876,132678017,110000,6,line,50,,AS „Augstsprieguma tīkls“,3353.0,,,,,
19,130729539,130945867,110000,3,line,50,,,1780.0,,,,,
20,89088068,115770171,110000,,line,,,,14521.0,,,,,
21,163535049,115770171,110000,3,line,,,,6383.0,,,,,
22,38562936,41203198,110000,,line,,,Latvenergo,31374.0,,,,,
23,76075350,153485166,110000,6,line,,,AS „Augstsprieguma tīkls“,3571.0,,,,,Yes
24,76075350,153485152,110000,6,line,,,AS „Augstsprieguma tīkls“,3014.0,,,,,Yes
25,76075350,153485167,110000,6,line,,,AS „Augstsprieguma tīkls“,6197.0,,,,,Yes
26,114786427,115770171,110000,6,line,50,,,10597.0,,,,,
27,114786427,132678017,110000,3,line,50,,AS „Augstsprieguma tīkls“,2004.0,,,,,
28,156541987,184063224,330000,3,line,50,,Augstsprieguma tīkls,62499.0,,,,,
29,142181988,81243950,330000,3,line,,,,14982.0,,,,,
30,172286289,171987005,330000,3,line,,,,50389.0,,,,,
31,172286289,115788081,330000,3,line,,,,11917.0,,,,,
32,81243950,122209592,330000,3,line,50,,AS „Augstsprieguma tīkls“,14673.0,,,,,
33,34685113,28138143,330000,3,line,,Tsirguliina — Valmiera 330 kV-Valmiera - Valka,,59920.0,,,,,
34,114786427,115770171,330000,3,line,50,,AS „Augstsprieguma tīkls“,11729.0,,,,,
