n_id,longitude,latitude,type,voltage,frequency,name,operator
222774017,131.495570671,43.1810417825,substation,None,50,"ПС 110/35/10 ""Барабаш""",
225542623,131.379276322,42.8634948814,substation,None,50,ПС 110/35/10 Славянка,
147690940,131.902821499,43.3414311355,substation,110000,50,"ПС 110/35/6 ""Давыдовка""",
243253187,114.95650284,60.7251331526,substation,None,50,Подстанция,ЗЭС
244121158,115.465184634,60.9586808924,substation,None,50,Подстанция,
244793659,112.726047897,59.6261685157,substation,None,50,Подстанция,
245911551,112.643064753,59.6170487859,substation,None,,,
113801472,135.09489577,48.2108815199,substation,500000-220000-10000,50,"ПС ""Хехцир-2"" 500/220/10 кВ",
113801480,135.088396718,48.2098247586,substation,220000-110000-10000,50,"ПС ""Хехцир"" 220/110/10 кВ",
249356055,135.112292303,48.1009583318,substation,None,,,
249356054,134.910731768,47.7647523417,substation,None,,,
315605525,123.688122205,54.1169421436,substation,None,,,
180804685,122.255798368,54.0111247729,station,None,,,
221144925,134.293229936,46.4611413075,substation,None,,"ОРУ ""ПримГРЭС"" 220 кВ",
223354614,133.724139376,45.7255261501,substation,None,,"ПС ""И"" 220 кВ",
138305701,133.782654229,48.5831710511,substation,500000,,"ПС ""Хабаровская"" 500/220/10 кВ",
221144926,134.288157533,46.460726136,substation,None,,"ОРУ ""ПримГРЭС"" 500 кВ",
213226607,130.303665225,50.273563711,substation,None,,,
219983562,133.892508709,44.1907980812,substation,500000,50,"ПС ""Чугуевка-2"" 500/220/10 кВ",
