l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,293152176,288873859,110000,3,line,,,,17854.0,,,,,
2,293152176,289692683,110000,6,line,,,,26830.0,,,,,Yes
3,201916933,89723141,110000,6,line,,-ВЛ-110 кВ Скидель2-Лозы,,22398.0,,,,,Yes
4,201916933,235777846,110000,3,line,,,,35649.0,,,,,
5,222762508,231764788,110000,6,line,,,,12421.0,,,,,Yes
6,222762508,157204623,110000,6,line,,,,14173.0,,,,,Yes
7,314244319,314243562,110000,6,line,,,,55193.0,,,,,Yes
8,429035693,296016627,110000,3,line,,Ответвление от ВЛ-110кВ Дубовый Лес - Островы,,3642.0,,,,,
9,429035693,296016647,110000,6,line,,-Ответвление от ВЛ-110кВ Дубовый Лес - Островы,,4019.0,,,,,Yes
10,429035693,262743896,110000,6,line,,-Ответвление от ВЛ-110кВ Дубовый Лес - Островы-ВЛ-110кВ Колядичи - Волма-Ответвление от ВЛ-110кВ Колядичи - Волма,,24351.0,,,,,Yes
11,429035693,59099213,110000,6,line,,-Ответвление от ВЛ-110кВ Дубовый Лес - Островы-ВЛ-110кВ Колядичи - Волма-Ответвление от ВЛ-110кВ Колядичи - Волма,,28706.0,,,,,Yes
12,429035693,41194024,110000,6,line,,-Ответвление от ВЛ-110кВ Дубовый Лес - Островы-ВЛ-110кВ Колядичи - Волма-Ответвление от ВЛ-110кВ Колядичи - Волма,,19093.0,,,,,Yes
13,429035693,429148816,110000,6,line,,-Ответвление от ВЛ-110кВ Дубовый Лес - Островы-ВЛ-110кВ Колядичи - Волма-Ответвление от ВЛ-110кВ Колядичи - Волма,,14128.0,,,,,Yes
14,310063635,310178136,110000,3,line,,,,9324.0,,,,,
15,299173918,240568902,110000,3,line,,,,24372.0,,,,,
16,287228165,287231999,110000,6,line,50,,,3606.0,,,,,Yes
17,287228165,130795400,110000,6,line,50,,,8649.0,,,,,Yes
18,237040560,235777846,110000,6,line,,,,7879.0,,,,,Yes
19,302900770,314058489,110000,3,line,,,,16286.0,,,,,
20,288873564,299211088,110000,3,line,,,,14691.0,,,,,
21,288873564,288873859,110000,3,line,,,,9032.0,,,,,
22,224125485,429056529,110000,3,line,,,,8585.0,,,,,
23,429361631,24423222,110000,6,line,,,,2114.0,,,,,Yes
24,151029302,229441506,110000,6,line,,,,9092.0,,,,,Yes
25,151029302,40551785,110000,6,line,,,,11002.0,,,,,Yes
26,151029302,154490102,110000,6,line,,,,16257.0,,,,,Yes
27,151029302,429372327,110000,6,line,,,,19534.0,,,,,Yes
28,151029302,60131045,110000,6,line,,,,16821.0,,,,,Yes
29,300409914,364529034,110000,3,line,,,,10700.0,,,,,
30,300409914,247791024,110000,3,line,,,,4326.0,,,,,
31,171987005,173944054,110000,6,line,,,,25148.0,,,,,Yes
32,429929483,301229003,110000,3,line,,,,12123.0,,,,,
33,299231301,299226289,110000,3,line,,,,19015.0,,,,,
34,245414984,310178136,110000,3,line,,,,38657.0,,,,,
35,263648841,268654506,110000,3,line,,,,26816.0,,,,,
36,302733791,302726346,110000,6,line,50,,,11344.0,,,,,Yes
37,302733791,302734379,110000,3,line,50,,,7065.0,,,,,
38,288267865,295775463,110000,3,line,,,,22963.0,,,,,
39,288267865,289493943,110000,6,line,,,,45352.0,,,,,Yes
40,288267865,289501225,110000,6,line,,,,34823.0,,,,,Yes
41,255157340,110512784,110000,3,line,,110 kV Hołowczyce - Janów Podlaski,,18759.0,,,,,
42,310325079,300419261,110000,3,line,,,,29650.0,,,,,
43,310325079,247791024,110000,6,line,,,,42648.0,,,,,Yes
44,310325079,300416246,110000,3,line,,,,14997.0,,,,,
45,299972194,299960721,110000,3,line,,,,11618.0,,,,,
46,417002086,429868839,110000,6,line,,-ВЛ-110кВ Колядичи - ТЭЦ-3,,13807.0,,,,,Yes
47,417002086,24423222,110000,6,line,,-ВЛ-110кВ Колядичи - ТЭЦ-3,,6873.0,,,,,Yes
48,417002086,429740435,110000,6,line,,-ВЛ-110кВ Колядичи - ТЭЦ-3,,4067.0,,,,,Yes
49,417002086,429148815,110000,6,line,,-ВЛ-110кВ Колядичи - ТЭЦ-3,,2579.0,,,,,Yes
50,301876843,296183529,110000,6,line,,,,5629.0,,,,,Yes
51,301876843,192882077,110000,6,line,,,,33306.0,,,,,Yes
52,222038644,429035699,110000,3,line,,-Ответвление от ВЛ-110кВ Дубовый Лес - ТЭЦ-5 №2-ВЛ-110кВ Дубовый Лес - ТЭЦ-5 №2,,7153.0,,,,,
53,222038644,226901999,110000,6,line,,,,6352.0,,,,,Yes
54,222038644,299263429,110000,6,line,,,,8691.0,,,,,Yes
55,296414541,289722224,110000,3,line,,,,6592.0,,,,,
56,294809961,287057886,110000,3,line,,,,29006.0,,,,,
57,34327162,177731028,110000,3,line,,,,8240.0,,,,,
58,194912891,105490801,110000,3,line,,Linia 110 kV Włodawa - Lubień,,20191.0,,,,,
59,230273156,230273164,110000,6,line,50,,,5307.0,,,,,Yes
60,142803081,429035686,110000,,line,,,,4870.0,,,,,
61,110512784,108158175,110000,3,line,,110 kV Wólka Dobryńska - Janów Podlaski,,29584.0,,,,,
62,248455324,248452429,110000,6,line,,,,821.0,,,,,
63,299263429,429035699,110000,3,line,,-Ответвление от ВЛ-110кВ ТЭЦ-5 - Руденск тяг.-ВЛ-110кВ ТЭЦ-5 - Руденск тяг.,,5837.0,,,,,
64,227158696,240810375,110000,6,line,,,,25869.0,,,,,Yes
65,373095383,300430643,110000,3,line,,ВЛ-110 кВ Лучники - Новое Гутково,,30974.0,,,,,
66,373095383,260356877,110000,3,line,,ВЛ 110 кВ Старые Дороги- Новое Гутково-ВЛ-110 кВ Старые Дороги - Новое Гутково,,13336.0,,,,,
67,299226289,223342356,110000,6,line,,,,24140.0,,,,,Yes
68,409058996,232431375,110000,3,line,,ВЛ Калийная - Уречье 110кВ-,,27328.0,,,,,
69,283245238,235391296,110000,3,line,,,,39683.0,,,,,
70,300416246,275034427,110000,6,line,,,,27981.0,,,,,Yes
71,309889740,25141415,110000,6,line,,,,14407.0,,,,,
72,230054607,271931809,110000,6,line,,,,36665.0,,,,,Yes
73,230054607,296408783,110000,6,line,,,,9017.0,,,,,Yes
74,230054607,230054608,110000,6,line,,,,5060.0,,,,,Yes
75,230054608,230054609,110000,3,line,,,,1552.0,,,,,
76,298978939,280269221,110000,3,line,,,,49233.0,,,,,
77,173944047,311242021,110000,3,line,,,,16560.0,,,,,
78,173944047,173944054,110000,3,line,,,,14394.0,,,,,
79,192951026,201828730,110000,6,line,,,,8082.0,,,,,Yes
80,168120565,199487387,110000,3,line,,,,35039.0,,,,,
81,223761142,177731027,110000,6,line,,,,21812.0,,,,,Yes
82,289501225,289493943,110000,3,line,,,,13497.0,,,,,
83,89723141,177731028,110000,3,line,,ВЛ 110 кВ Пилюки-Лозы,,14986.0,,,,,
84,52763915,143993676,110000,6,line,,-ВЛ 110кВ Колядичи - Камвольный комбинат,,3755.0,,,,,Yes
85,325933845,201828730,110000,3,line,,,,24389.0,,,,,
86,325933845,166169945,110000,3,line,,,,26192.0,,,,,
87,230059286,230059305,110000,6,line,,,,23664.0,,,,,Yes
88,366740253,262762815,110000,3,line,,,,38136.0,,,,,
89,230059305,282201051,110000,6,line,50,,,25250.0,,,,,Yes
90,235777846,235391296,110000,3,line,,,,28359.0,,,,,
91,282200754,286434280,110000,3,line,50,,,31425.0,,,,,
92,300183354,247791024,110000,6,line,,,,55159.0,,,,,Yes
93,300183354,300236667,110000,3,line,,,,100770.0,,,,,
94,108689220,295351112,110000,6,line,,,,13128.0,,,,,Yes
95,295351112,168037760,110000,6,line,,,,24628.0,,,,,Yes
96,293851177,276283812,110000,3,line,,,,28698.0,,,,,
97,293851177,293845492,110000,3,line,,,,23864.0,,,,,
98,166169945,88831410,110000,3,line,,,,27286.0,,,,,
99,194911376,105490801,110000,3,line,,Linia 110 kV Macoszyn - Włodawa,,21078.0,,,,,
100,25686883,264555597,110000,6,line,,,,6071.0,,,,,Yes
101,289722224,25141415,110000,3,line,,,,52838.0,,,,,
102,394798987,247791024,110000,3,line,,,,21745.0,,,,,
103,399298484,24423222,110000,6,line,,,,5639.0,,,,,
104,39890905,29128697,110000,6,line,,,,2487.0,,,,,Yes
105,229441505,229441506,110000,6,line,,,,7819.0,,,,,Yes
106,300347040,230059284,220000,3,line,,,,88227.0,,,,,
107,300347040,264617753,220000,3,line,50,,,174858.0,,,,,
108,300347040,230059286,220000,6,line,,,,89789.0,,,,,Yes
109,139972866,129510527,220000,6,line,,,,21137.0,,,,,Yes
110,287216880,264617753,220000,3,line,,,,39408.0,,,,,
111,230054607,230054608,220000,3,line,50,,,4270.0,,,,,
112,230054607,303000490,220000,3,line,,,,60221.0,,,,,
113,216254873,201828730,220000,6,line,50,220kV Białystok - Рось,,36656.0,,,,,Yes
114,216254873,25141415,220000,6,line,50,-220kV Białystok - Рось,,152393.0,,,,,Yes
115,299839754,232797676,330000,3,line,,,,104039.0,,,,,
116,299839754,260356877,330000,6,line,,-ВЛ-330 кВ Белорусская - Калийная,,66486.0,,,,,Yes
117,260356877,247791024,330000,3,line,,ВЛ-330 кВ Белорусская - Слуцк,,48226.0,,,,,
118,429151634,405472760,330000,3,line,,-ВЛ - 429 Борисов - Восточная,,34930.0,,,,,
119,192882077,112459307,330000,3,line,,,,41416.0,,,,,
120,302862370,112459307,330000,6,line,,,,34625.0,,,,,Yes
121,302578595,287216880,330000,3,line,50,,,41396.0,,,,,
122,302578595,203557338,330000,3,line,,-Рославль - Кричев,,82898.0,,,,,
123,303000490,129510527,330000,3,line,,,,61096.0,,,,,
124,112459307,230015157,330000,3,line,,,,97417.0,,,,,
125,243317420,171987005,330000,3,line,,,,42513.0,,,,,
126,243317420,245414984,330000,3,line,,,,62841.0,,,,,
127,247791024,402792252,330000,6,line,,-ВЛ-330 кВ ТЭЦ 4 - Слуцк,,53555.0,,,,,Yes
128,29428018,283245238,330000,3,line,,ВЛ 330 кВ Гродно-Лида,,2184.0,,,,,
129,29428018,230054607,330000,3,line,50,-ВЛ 330 кВ Гродно-Гродно Южная-ВЛ 330 кВ Гродно Южная-Россь,,148134.0,,,,,
130,29428018,201828730,330000,6,line,,-ВЛ 330 кВ Гродно-Гродно Южная-ВЛ 330 кВ Гродно Южная-Россь,,97920.0,,,,,Yes
