l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,386517398,386703526,115000,6,line,60,,,34387.0,,,,,Yes
2,386517398,182451300,115000,6,line,60,,,38632.0,,,,,Yes
3,386532490,386531504,115000,3,line,60,,PNM,13987.0,,,,,
4,386557506,182451291,115000,3,line,60,,,35950.0,,,,,
5,136341780,136351968,115000,,line,,Kirtland to Sandia 115kV transmission line,PNM,3895.0,,,,,
6,363255448,196803818,115000,3,line,60,,,16427.0,,,,,
7,363255448,196802849,115000,3,line,60,,,5894.0,,,,,
8,136391453,136391455,115000,,line,,,PNM,9720.0,,,,,
9,195500830,459062015,115000,3,line,60,,,2435.0,,,,,
10,195500830,195500832,115000,3,line,60,,,25004.0,,,,,
11,195500830,363252196,115000,3,line,60,,,11940.0,,,,,
12,136391455,386235677,115000,3,line,60,,PNM,26537.0,,,,,
13,136391455,40171275,115000,3,line,60,,PNM,6150.0,,,,,
14,136391455,136391116,115000,,line,,,PNM,15617.0,,,,,
15,386703526,130675934,115000,3,line,60,,,6462.0,,,,,
16,386517396,386520410,115000,3,line,60,,,16880.0,,,,,
17,386517396,182451300,115000,3,line,60,,,25137.0,,,,,
18,386235677,136334404,115000,3,line,60,,PNM,330.0,,,,,
19,386531504,386523575,115000,3,line,60,,PNM,29878.0,,,,,
20,386531504,182451291,115000,3,line,60,,PNM,18637.0,,,,,
21,386523573,386523575,115000,3,line,60,,,55.0,,,,,
22,188542519,136334404,115000,3,line,60,,PNM,1264.0,,,,,
23,188542519,337697782,115000,3,line,60,,PNM,55666.0,,,,,
24,183334335,183334378,230000,6,line,60,,,12426.0,,,,,Yes
25,136334404,136485236,115000,,line,60,,PNM,16199.0,,,,,
26,136334404,136334407,115000,3,line,60,,PNM,6991.0,,,,,
27,386523575,337697782,115000,3,line,60,,PNM,11349.0,,,,,
28,386520410,182451291,115000,3,line,60,,,1336.0,,,,,
29,182451300,386518266,115000,3,line,60,,,174.0,,,,,
30,386250469,337697782,115000,3,line,60,,PNM,5868.0,,,,,
31,183255044,183387721,230000,3,line,60,,,75487.0,,,,,
32,183373829,183387714,230000,3,line,60,,,23547.0,,,,,
33,164252422,164252420,230000,3,line,,,,63102.0,,,,,
34,164252422,365921885,230000,6,line,60,,,18043.0,,,,,Yes
35,164252422,365634136,230000,6,line,60,,,19410.0,,,,,Yes
36,164252422,164252436,230000,6,line,60,,,15524.0,,,,,Yes
37,127586951,132777028,230000,3,line,60,,,80835.0,,,,,
38,164288138,183371429,230000,3,line,60,,,10326.0,,,,,
39,164288138,177431183,230000,3,line,60,,,39124.0,,,,,
40,164288138,183334335,230000,6,line,60,,,84220.0,,,,,Yes
41,104762766,162513838,230000,3,line,60,,,79563.0,,,,,
42,164252436,183349093,230000,3,line,60,,,74916.0,,,,,
43,132777028,182451287,230000,3,line,60,,,672.0,,,,,
44,132777028,182451290,230000,3,line,60,,,22302.0,,,,,
45,183371429,183387721,230000,3,line,60,,,4823.0,,,,,
46,183371429,183387714,230000,3,line,60,,,62796.0,,,,,
47,104771005,182451290,230000,3,line,60,,,34415.0,,,,,
48,183334335,183349093,230000,3,line,60,,,82992.0,,,,,
49,136334404,182451291,230000,3,line,60,,,28960.0,,,,,
50,183387719,459062015,230000,3,line,60,,,49887.0,,,,,
51,183387719,183387721,230000,3,line,60,,,1405.0,,,,,
52,182451290,182451292,230000,3,line,60,,,3782.0,,,,,
53,182451291,182451300,230000,3,line,60,,,23387.0,,,,,
54,182451292,163831543,230000,3,line,60,,,8109.0,,,,,
55,182451292,182451293,230000,3,line,60,,,4671.0,,,,,
56,182451299,163831543,230000,3,line,60,,,383.0,,,,,
57,182451300,386518266,230000,3,line,60,,,176.0,,,,,
58,183349093,183349100,230000,3,line,60,,,4561.0,,,,,
59,164252418,136460054,345000,3,line,,,PNM,140686.0,,,,,
60,164252418,136370111,345000,6,line,,,PNM,129107.0,,,,,Yes
61,163267075,163546902,345000,3,line,60,,,84045.0,,,,,
62,163267075,163763960,345000,3,line,60,,,127475.0,,,,,
63,163267075,163732844,345000,6,line,60,,,92588.0,,,,,Yes
64,163267075,104746095,345000,3,line,60,,,82618.0,,,,,
65,104762756,130675935,345000,3,line,60,,,80191.0,,,,,
66,104762756,87263427,345000,3,line,60,,PNM,16785.0,,,,,
67,104762756,164023133,345000,3,line,,,,80695.0,,,,,
68,104762756,104762763,345000,3,line,60,,,1502.0,,,,,
69,104762756,136334404,345000,3,line,60,,PNM,18894.0,,,,,
70,163546902,163732844,345000,3,line,60,,,81110.0,,,,,
71,164288137,164133479,345000,3,line,,,,6593.0,,,,,
72,164288138,164252420,345000,3,line,,,,82827.0,,,,,
73,104762763,98685654,345000,3,line,,,,70765.0,,,,,
74,104762766,426046888,345000,3,line,60,,,3286.0,,,,,
75,104762766,87263427,345000,3,line,60,,,13138.0,,,,,
76,136341780,136334404,345000,,line,,West Mesa to Sandia 345 kV transmission line,PNM,38555.0,,,,,
77,104770998,136334404,345000,3,line,60,,PNM,8601.0,,,,,
78,136334404,164090950,345000,3,line,,,El Paso Electric,75121.0,,,,,
79,164090950,163763966,345000,3,line,,,,48557.0,,,,,
80,164133479,163763966,345000,3,line,,,,37575.0,,,,,
81,163732844,163763966,345000,3,line,60,,,54224.0,,,,,
