l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,139553666,140404129,345000,3,line,,Card - Lake Road 345kV transmission line,CL&P,47118.0,,,,
2,139553666,140155928,345000,3,line,,Millstone - Card 345kV transmission line-Millstone - Montville 345kV transmission line,CL&P,60738.0,,,,
3,139553666,43050362,345000,3-6,line,,Millstone - Card 345kV transmission line-345kV transmission line,CL&P,46282.0,,,,
4,139886600,49810081,345000-115000,9-3-6,line,,Haddam Neck - Scovill Rock 345kV transmission line-Millstone - Haddam - Beseck 345kV transmission line,,29345.0,,,,
5,139886600,49810097,345000-115000,3-6,line,,Haddam Neck - Scovill Rock 345kV transmission line-Millstone - Haddam - Beseck 345kV transmission line,CL&P,23033.0,,,,
6,139886600,43050362,345000-115000,3-6,line,,Millstone - Haddam - Beseck 345kV transmission line,CL&P,66893.0,,,,
7,139886605,139890741,345000,3,line,,Frost Bridge - Southington 345kV transmission line,CL&P,20473.0,,,,
8,139886605,49810097,345000,3,line,,Scovill Rock - Southington 345kV transmission line,CL&P,31041.0,,,,
9,140155928,49810081,345000,,line,,Haddam Neck - Montville 345kV transmission line,,36441.0,,,,
10,101892508,112265824,345000,3,line,,North Bloomfield - Northeast Simsbury - Canton 115kV transmission line,,19806.0,,,,
11,49810097,140172255,345000,3-6,line,60,-East Shore - Scovill Rock 345kV transmission line,CL&P,52617.0,,,,
12,49810097,175773280,345000,3-6,line,60,-East Shore - Scovill Rock 345kV transmission line,CL&P,52609.0,,,,
13,49810097,139730003,345000,3,line,,Scovill Rock - Kleen 345kV transmission line,CL&P,6095.0,,,,
14,139890741,139896636,345000,3,line,,Long Mountain - Frost Bridge 345kV transmission line,CL&P,33323.0,,,,
15,139896636,86251100,345000,3,line,,Pleasant Valley - Long Mountain 345kV transmission line,,37509.0,,,,
16,139896636,140295802,345000-115000,3-6,line,,Long Mountain - Plumtree 345kV transmission line,,28623.0,,,,
17,140404129,140012533,345000,,line,,Killingly - Lake Road 345kV transmission line-Killingly - Sherman Road 345kV transmission line,,26155.0,,,,
18,139730003,139232239,345000,3,line,,Manchester - Kleen 345kV transmission line,,26788.0,,,,
19,139232219,112265824,345000,3,line,,Manchester - North Bloomfield - Barbour Hill 345kV transmission line,,29067.0,,,,
20,139232219,139232239,345000,3,line,,Manchester - North Bloomfield - Barbour Hill 345kV transmission line,,12147.0,,,,
