l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,28943745,130775787,150000,3,line,,LIGNE 150 Kv MSAKEN NORD MSAKEN 3,,2304.0,,,,,
2,28943745,111375430,150000,6,line,,LIGNE 150 Kv SOUSSE MSAKEN NORD,,13399.0,,,,,
3,178543491,178549814,150000,3,line,,LIGNE 150 Kv SFAX SIDI MANSOUR-LIGNE 150 Kv SIDI MANSOUR EL JEM,,65486.0,,,,,
4,178543491,201812735,150000,3,line,,LIGNE 150 Kv THYNA MEKNASSY-LIGNE 150 Kv SFAX THYNA,Société tunisienne de lélectricité et du gaz (STEG),21100.0,,,,,
5,178543491,178547287,150000,6,line,,-LIGNE 150 Kv SFAX THYNA-LIGNE 150 Kv DIV THYNA,Société tunisienne de lélectricité et du gaz (STEG),23390.0,,,,,Yes
6,322419513,189193656,150000,3,line,,LIGNE 150 Kv BOUCHEMMA CIMENTERIE DE GABES,,6701.0,,,,,
7,202286224,201812735,150000,3,line,,LIGNE 150 Kv DIV SKHIRA-LIGNE 150 Kv DIV SKHIRA MEKNASSY,,60848.0,,,,,
8,202286224,189193656,150000,3,line,,LIGNE 150 Kv DIV SKHIRA-LIGNE 150 Kv BOUCHEMMA SKHIRA-LIGNE 150 Kv GHANNOUCH SKHIRA-LIGNE 150 Kv GHANNOUCH DIV SKHIRA,,63856.0,,,,,
9,202286224,242390602,150000,3,line,,LIGNE 150 Kv DIV SKHIRA-LIGNE 150 Kv GHANNOUCH SKHIRA-LIGNE 150 Kv GHANNOUCH DIV SKHIRA,,66691.0,,,,,
10,252371715,206449367,150000,3,line,,Ligne 150 KV Feriana Mdhilla,,82109.0,,,,,
11,252371715,206389818,150000,6,line,,-LIGNE 150 KV METLAOUI DIV FERIANA-LIGNE 150 KV DIV FERIANA,,72863.0,,,,,Yes
12,207339172,206389818,150000,3,line,,LIGNE 150 KV METLAOUI TOZEUR,,61566.0,,,,,
13,174150822,201812735,150000,3,line,,LIGNE 150 Kv MEKNASSY SIDI BOUZID,,56676.0,,,,,
14,131220525,106469430,150000,6,line,,LIGNE 150 Kv ENFIDHA DIV BOUFICHA-LIGNE 150 Kv DIV BOUFICHA,STEG,29293.0,,,,,Yes
15,189193656,206449367,150000,3,line,,-LIGNE 150 Kv BOUCHEMMA MDHILLA,,59722.0,,,,,
16,189193656,242390602,150000,3,line,,-LIGNE 150 Kv GHANNOUCH BOUCHEMMA 2,,4663.0,,,,,
17,189193656,242392536,150000,6,line,,LIGNE 150 Kv BOUCHEMMA GABES SUD,,21560.0,,,,,
18,189193656,253586233,150000,3,line,,LIGNE 150 Kv BOUCHEMMA KEBILI,,83124.0,,,,,
19,206389818,206449367,150000,6,line,,LIGNE 150 KV DIV MDHILLA-LIGNE 150 KV METLAOUI DIV MDHILLA,,32720.0,,,,,Yes
20,178549814,130775787,150000,3,line,,LIGNE 150 Kv  MSAKEN ELJEM,,37628.0,,,,,
21,178549814,178326515,150000,3,line,,LIGNE 150 Kv MOKNINE ELJEM,,33831.0,,,,,
22,111375430,178326515,150000,3,line,,LIGNE 225 Kv SOUSSE  MOKNINE,,36484.0,,,,,
23,242390602,198577383,150000,3,line,,ligne 150 Kv Ghannouch Robbana,,18839.0,,,,,
24,215133456,242384114,150000,6,line,,ligne 150 Kv Diviation Midoun Zarzis-ligne 150 Kv Diviation Midoun,,41644.0,,,,,Yes
