id,lon,lat,name,osm_id,voltage
151,9.52960513688,53.6189907523,Stade,29344008,220000;110000
152,9.77654483983,53.6906353016,Kummerfeld,25306938,220000;110000
153,9.98460987842,53.7411288197,Umspannwerk Hamburg-Nord,22720647,380000;220000;110000
154,13.9570055868,53.2521716851,Bertikow,30039908,380000;220000
155,14.0336964129,53.5078685982,Pasewalk,39437430,220000;110000
156,14.2708347045,53.0962865818,Vierraden,39428980,220000;110000
157,6.787529921,51.5055494232,Station Hamborn,37554416,220000;110000
158,6.87287366351,51.4457833908,Styrum,25032036,220000;110000
159,6.81216589015,51.5196200477,Station Handbach,46852069,220000;110000
160,6.6173811505,51.4757909792,Station Utfort,23380800,380000;220000;110000
161,6.57729059429,51.556391215,Station Ossenberg,24462228,220000;110000
162,6.22183149095,51.6946456456,Station Pfalzdorf,23084417,220000;110000
163,8.9587085975,50.0826078302,Umspannwerk Großkrotzenburg,42410916,380000;220000
164,8.95072437544,50.086617389,None,145486242,None
165,8.49576580904,49.4444745165,Großkraftwerk Mannheim,152506744,None
166,6.72890650585,51.496080363,None,35833442,220000
167,6.72763701924,51.4922104625,Kraftwerk Hamborn Block 5,125808869,None
168,6.74541685133,51.498641923,None,35833592,220000
169,13.3998288404,53.7944478309,Umspannwerk Windpark Iven,39688875,220000
170,13.2061030109,52.6571363173,Hennigsdorf,30309989,220000
171,7.98506747461,50.842225492,Station Eiserfeld,89043564,220000;110000
172,7.93812766688,51.0106734802,Station Altenkleusheim,132814303,220000;110000
173,7.8639457228,50.7682419515,Station Dauersberg,152403632,380000;220000;110000
174,6.71669012539,51.5285818884,Kraftwerk Duisburg-Walsum,26623135,None
175,13.0025899277,50.8659127623,Niederwiesa,173590639,220000;110000
176,12.813909962,50.85791853,Umspannwerk Röhrsdorf,23117075,380000;220000;110000
177,6.67467535942,51.3249574914,Station Gellep,24479857,220000;110000
178,6.62582903809,51.2606112681,Station Osterath,24799890,220000;110000
179,6.86804501017,51.3744748037,Station Selbeck,25043127,220000;110000
180,6.72376717802,51.3556543955,Station Mündelheim,91854336,220000;110000
181,6.7203100422,51.3915325811,Station Rheinhausen,92024105,220000
182,8.77244299146,49.9746686762,Umspannwerk Urberach,23284340,380000;220000;110000
183,8.67933193284,49.9738285782,None,31718547,None
184,8.95368126801,49.5674432025,Beerfelden,160533153,220000;110000
185,10.1603033145,49.9891567449,Umspannwerk Bergrheinfeld,24715381,380000;220000;110000
186,10.1964916405,50.0279724388,Schweinfurt,276236628,220000;110000
187,7.30824782364,52.4767901611,Hanekenfähr,61918154,380000;220000;110000
188,7.60711616083,51.8986046339,Amelsbüren,42861703,220000
189,7.72570637695,52.277194927,Station Ibbenbüren,29472852,220000;110000
190,6.66478146903,50.9883810641,KW Niederaußem,32993727,220000;110000
191,6.66790553761,50.9935747547,Kraftwerk Niederaußem,24840439,None
192,7.17034284817,49.3558349485,Saarstahl,106976898,220000
193,7.11710574653,49.3217411697,Umspannwerk Heinitz,31135714,220000;110000
194,8.30775696203,52.3456357755,Wehrendorf,33411203,380000;220000;110000
195,8.10495965093,52.2642614089,Station Lüstringen,37764852,220000;110000
196,7.88957673078,52.2773967854,Station Westerkappeln,114319248,380000;220000;110000
197,8.40314147631,52.6096440429,Station Sankt Hülfe,32904794,220000;110000
198,7.7466306976,52.2880611565,RWE Power AG Kraftwerk Ibbenbüren,196878039,None
199,9.07622547939,49.363386981,Obrigheim,159326655,220000;110000
200,11.6463786911,50.5348770094,Umspannwerk Remptendorf,128277645,380000;220000;110000
201,11.4339593196,50.6527635341,Stahlwerk Thüringen,152219167,220000
202,11.4746908294,50.6040155178,Pumpspeicherkraftwerk Hohenwarte II,136858836,220000
203,9.88280432294,51.515507544,Umspannwerk Rosdorf,29103809,220000;110000
204,9.50178972497,53.5428144088,Dollern,24502420,380000;220000;110000
205,9.49151085891,53.6580983101,Abbenfleth,33017336,220000
206,6.73212494204,51.4594437547,Station Ruhrort,35818134,220000;110000
207,10.0604081396,54.3487708404,Umspannwerk Kiel West,27646106,220000;110000
208,10.1562825032,54.2755482899,Kiel-Süd,27124619,220000;110000
209,7.21586258668,51.2209293926,Station Ronsdorf,156398578,None
210,6.93488872455,51.0335223918,UW Fühlingen,22761692,220000;110000
211,6.97593259331,51.0376007571,Station Dhünnaue,22764922,220000;110000
212,6.3300062646,51.2429166409,Station Dülken,24815262,380000;220000;110000
213,6.54240843847,51.2994458347,Station Edelstahl Krefeld,93278553,220000;110000
214,6.72365238887,51.3758458428,Kraftwerk Huckingen,92877616,None
215,6.65673525862,51.3795236612,Uerdingen,24479984,220000;110000
216,7.27894732574,51.4722814207,Station Laer,66038431,220000;110000
217,7.50597987777,51.4016012457,Umspannwerk Garenfeld,24667346,220000;110000
218,7.45034208816,51.4136082496,Koepchenwerk,131986820,None
219,10.7346694187,51.440186798,Wolkramshausen (220 kV),157164284,220000
220,12.2488239433,51.1978824596,Umspannwerk Großdalzig,22879599,220000;110000
221,11.1228546224,50.9989090866,Umspannwerk Vieselbach,143882655,380000;220000;110000
222,6.71525262069,51.526790876,Station Walsum,24478889,220000;110000
223,6.71195793904,51.5283131557,None,234950814,None
224,11.3704263115,48.2914922563,Umspannwerk Oberbachern,18629425,380000;220000;110000
225,12.2135605907,54.1119998917,Bentwisch,32318130,220000;110000
226,12.1869848653,53.8157752065,Güstrow,32062544,380000;220000
227,13.0786421456,54.284846183,Umspannwerk Lüdershagen,29389718,220000;110000
228,11.644181164,51.9085129246,Umspannwerk Förderstedt,35137205,220000;110000
229,11.6389126089,52.2687359076,Umspannwerk Wolmirstedt,26472665,380000;220000
230,11.5615085238,52.1239035691,Magdeburg (50Hertz),35102433,220000;110000
231,12.49936602,52.4052284446,Brandenburg-West,40621568,220000;110000
232,9.88551515679,48.30407438,Umspannwerk Dellmensingen,41389594,380000;220000;110000
233,7.02998273676,49.3346604509,None,176704629,None
234,7.03134967755,49.3354121937,Kraftwerk Weiher,30425117,None
235,9.56710206503,51.3252573602,Sandershausen,172997498,220000;110000
236,8.36422958305,51.9271205205,Umspannwerk Blankenhagen,26383042,380000;220000;110000;10000
237,8.6288649886,51.9936341099,Umspannwerk Bielefeld Ost,26611458,220000;110000
238,8.31888928673,52.066037477,Station Hesseln,39229429,220000;110000
239,8.95446377333,50.0873091801,None,145850315,None
240,12.4696440481,51.3716629567,Umspannwerk Taucha,23161029,220000;110000
241,12.5182221256,51.157072608,Eula,32843531,380000;220000;110000
242,8.93221850812,52.1933124699,UW Veltheim,28397771,220000;110000
243,8.81399422709,51.9834366629,Umspannwerk Lage,288305056,220000;110000
244,8.65937296036,51.999610165,Umspannwerk Bechterdissen,24264701,380000;220000;110000
245,8.95904416821,52.2784949935,Umspannwerk Meißen,23135618,220000;110000
246,8.08162672435,52.858637492,Cloppenburg 220 kV,50643382,220000
247,8.05408742254,53.3323027152,Conneforde,23837631,380000;220000;110000
248,8.12264230406,53.5605160665,Umspannwerk Maade,23744346,380000;220000
249,7.2242384338,53.3499271625,Emden-Borßum,34835258,220000;110000
250,8.51681308892,53.2017635929,Kraftwerk Farge,313937042,None
251,9.38765133037,51.6407335436,Umspannanlage Würgassen,274630377,380000;220000;110000
252,6.741376169,49.3574919769,UA Dillinger Hütte Mitte,90109304,220000
253,6.75552343093,49.3648696291,Dieffeln,82310607,220000
254,7.72438409063,51.4093341492,Umspannwerk Bixterheide,51940126,220000;110000
255,7.70635768048,51.2785803339,Elverlingsen,83916207,220000;110000
256,7.74679252617,52.2885115307,Kraftwerkschaltanlage Ibbenbüren,150200540,220000
257,12.1147699314,49.6311522412,Umspannwerk Etzenricht,29084374,380000;110000
258,11.8107025804,50.183765544,Umspannwerk Mechlenreuth,93341407,380000;220000;110000
259,7.43348675722,50.4365192127,None,154869247,220000
260,7.03129977169,49.3308301926,None,100812630,220000;110000
261,6.76601569052,49.3600772022,Station Saarwellingen,89215122,220000;110000
262,7.71842851879,51.6740968048,None,33883956,None
263,7.71554347208,51.6736430904,Gersteinwerk Block F,88700172,None
264,7.52228014523,51.532198072,Station Wambel,24414688,220000;110000
265,9.70452104139,48.4650429714,None,158222562,None
266,9.70421891973,48.4649756517,EnBW Umspannwerk Laichingen,26404600,380000;110000
267,6.21102035035,49.9586257628,SA Bauler,89176939,220000
268,6.17791450796,49.9530651408,Vianden,89176956,220000
269,9.48789511822,53.6365577775,Götzdorf,151765495,220000
270,9.49768831193,53.6395180592,DOW,229500139,220000
271,9.01340237137,47.8453486126,Umspannwerk Stockach,31367936,220000;110000
272,8.25192553515,47.6397698295,Umspannwerk Gurtweil,31367937,220000;110000
273,8.86152579503,47.8064353598,Beuren,102743264,220000;110000
274,7.75186258073,48.0964057591,220-kV-Umspannwerk Eichstetten,87653464,220000;110000
275,6.77252315271,51.1471055297,Station Norf,31762305,220000;110000
276,8.6415840753,48.8900525293,220 kV-Umspannwerk Birkenfeld,32966636,220000;110000
277,8.44554253981,48.9860882004,Umspannwerk Oberwald,32725957,220000;110000
278,8.34912615641,49.0130521494,Karlsruhe-West,32731290,220000;110000
279,8.12215705538,53.5658323328,Atlantic,157421330,220000
280,12.4772465429,50.7531200947,Crossen,173112252,220000;110000
281,6.68310699521,51.5756455199,Station Möllen,24479003,220000
282,6.68146363662,51.5776527735,Kraftwerk Voerde,401873466,None
283,6.61427856923,51.6186788347,None,24462317,220000;110000
284,8.06005701182,53.6202026206,Inhausen,29420322,220000;155000
285,8.08565061514,53.6058342232,Voslapp,26455019,220000;110000
286,7.31784997668,52.4691115144,Benteler Stahlwerk,118928165,220000
287,10.1174867463,48.8971053714,Umspannwerk Goldshöfe,42050342,380000;220000;110000
288,7.17590445138,51.4755782833,UW Stahlwerk ThyssenKrupp Nirosta,86163350,220000
289,7.19597934377,51.4115753101,Station Welper,156973363,220000
290,7.16721463549,51.3899067766,Station Hattingen,63114179,380000;220000;110000
291,6.72289464547,51.3760414183,None,92877610,None
292,7.59135990138,51.9284416774,Station Münster,111973179,220000;110000
293,8.82002488223,53.1073883327,Umspannwerk Blockland,229565743,220000;110000
294,11.2939727774,48.052042795,Umspannwerk Oberbrunn,24237879,220000;110000
295,11.2777211004,47.4958727068,Umspannwerk Krün,68532663,220000;110000
296,9.1708895771,49.0403868024,None,153334076,None
297,13.7106901416,48.5193051796,Jochenstein,50729129,220000
298,13.4428542097,48.4345464156,Freiluftschaltanlage KW Schärding-Neuhaus,210191809,220000
299,6.72363795346,51.3765686909,None,92877635,None
300,7.75349549404,48.0993557332,380-kV-Umspannwerk Eichstetten,242756113,380000;220000;110000
301,6.74970012443,49.3651763762,UA Obergraben,90109302,220000
302,8.14191384251,53.5640011911,Uniper Kraftwerk Wilhelmshaven,26470129,None
